l1_name,l2_name,brand,channel,articles,total_oh,total_oo,total_it,avg_price,stockouts,overstock
3315-YOUNGMENS,3315_3512-YM TEES,VOLCOM,"[""bls""]",6,29,0,0,9.5,0,4
3140-LADIES SPORTS,3140_3133-ATHLEISURE TOPS,YOGALICIOUS,"[""bls""]",6,29,0,0,,0,2
3420-BABY,3420_3376-LAYETTE HARDLINES,ITZY RITZY,"[""bls""]",7,29,0,0,,0,1
3415-BOYS APPAREL,3415_3343-BIG BOY TOPS,LUCKY BRAND,"[""bls""]",3,29,0,0,5.74,0,2
3200-BEAUTY,3200_3024-MENS FRAGRANCES,ARD AL ZAAFARAN,"[""bls""]",4,29,0,0,,0,4
3510-LADIES FOOTWEAR,3510_3546-WC CLOSED FLAT,REEF,"[""bls""]",2,29,0,0,73.11,0,2
3150-LINGERIE,3150_3067-JR PANTIES,HURLEY,"[""bls""]",7,29,0,0,13.99,0,0
3110-MISSES SPORTSWEAR,3110_3103-WC CAS SS-SL KNITS,CORAL BAY,"[""bls""]",8,29,0,0,,0,1
3420-BABY,3420_3376-LAYETTE HARDLINES,POP YUM,"[""bls""]",6,29,0,0,9.82,0,2
3615-DOMESTICS,3615_3849-BF-HC OUTDOOR PILLOWS-CUSHIONS,PAPYRUS,"[""bls""]",5,28,0,0,,0,2
3340-MENS FURN-ACC,3340_3490-MENS SOCKS,CLARKS,"[""bls""]",2,28,0,0,,0,2
3200-BEAUTY,3200_3023-LADIES FRAGRNCE,BADGLEY MISCHKA,"[""bls""]",4,28,0,0,11.67,0,3
3200-BEAUTY,3200_3024-MENS FRAGRANCES,HOLLISTER,"[""bls""]",5,28,0,0,13.2,0,3
3200-BEAUTY,3200_3071-LADIES ELECTRIC,BIO IONIC,"[""bls""]",2,28,0,0,48.72,0,2
3130-JUNIORS,3130_3228-WC JR KNIT TOPS,J.O.A,"[""bls""]",4,28,0,0,,0,4
3520-MENS FOOTWEAR,3520_3589-MENS DRESS,GIORGIO BRUTINI,"[""bls""]",2,28,0,0,,0,2
3130-JUNIORS,3130_3239-WC JR BOTTOMS,SOHO,"[""bls""]",2,28,0,0,15.38,0,2
3160-ACCESSORIES,3160_3001-BETTER JEWELRY,JOAN VASS,"[""bls""]",6,28,0,0,8.07,0,2
3620-HOUSEWARES,3620_3875-BF-HC DRINKWARE,NAUTICA,"[""bls""]",4,28,0,0,,0,4
3420-BABY,3420_3390-TG DRESSES,ANDY __ia_char_13 EVAN,"[""bls""]",4,28,0,0,,0,4
3135-DRESSES,3135_3203-WTW-SOCIAL DRESSES,TIANA B,"[""bls""]",9,28,0,0,12.24,0,2
3615-DOMESTICS,3615_3841-BF-HC BED PILLOWS,THOMASVILLE,"[""bls""]",4,28,0,0,26.86,0,4
3415-BOYS APPAREL,3415_3361-BIG BOY ACTIVE,RBX,"[""bls""]",9,28,0,0,9.72,0,1
3615-DOMESTICS,3615_3855-BF-HC BATH RUGS,NICOLE MILLER,"[""bls""]",6,28,0,0,,0,4
3200-BEAUTY,3200_3031-COSMETICS,NICKA K,"[""bls""]",9,28,0,0,4.87,0,2
3725-TOYS,3725_3382-PRESCHOOL TOYS,HASBRO,"[""bls""]",6,28,0,0,17.6,0,2
3610-HOME DECOR,3610_3818-BF-HC EC CSTL DECOR  ACCENTS,GLOBAL DECOR COLLECTIVE,"[""bls""]",7,28,0,0,,0,0
3200-BEAUTY,3200_3029-SKIN CARE,PACIFICA,"[""bls""]",6,28,0,0,,0,1
3610-HOME DECOR,3610_3808-BF-HC EC WALL DECOR,TI DESIGNS,"[""bls""]",7,28,0,0,,0,0
3510-LADIES FOOTWEAR,3510_3576-EC FASHION ATHLEISURE,EASY SPIRIT,"[""bls""]",2,28,0,0,,0,2
3150-LINGERIE,3150_3068-SHAPEWEAR,BALI,"[""bls""]",5,28,0,0,,0,0
3125-PETITES SPORTSWEAR,3125_3183-EC PT KNIT TOPS,CASEY KEY,"[""bls""]",8,28,0,0,12.34,0,2
3610-HOME DECOR,3610_3818-BF-HC EC CSTL DECOR  ACCENTS,HOME ESSENTIALS,"[""bls""]",9,28,0,0,16.11,0,2
3110-MISSES SPORTSWEAR,3110_3113-MS SHORTS,COPPERFLASH,"[""bls""]",6,28,0,0,15.04,0,3
3615-DOMESTICS,3615_3848-RUGS-WINDOW,CHD HOME TEXTILES,"[""bls""]",8,28,0,0,24.59,0,2
3200-BEAUTY,3200_3037-EC BATH - BODY,DOVE,"[""bls""]",6,28,0,0,8.78,0,3
3340-MENS FURN-ACC,3340_3498-MENS ACCCESSORIES,ED HARDY,"[""bls""]",3,28,0,0,,0,3
3310-MENS SPORTSWEAR,3310_3453-MENS BETTER TOPS,BILL BLASS,"[""bls""]",2,28,0,0,,0,2
3200-BEAUTY,3200_3031-COSMETICS,L__ia_char_01OREAL,"[""bls""]",8,28,0,0,,0,1
3115-MISSES BETTER SPORTSWEAR,3115_3285-EC BTR SS-SL KNITS,NICOLE MILLER,"[""bls""]",6,28,0,0,,0,0
3340-MENS FURN-ACC,3340_3489-MENS UNDERWEAR,REAL TREE,"[""bls""]",3,28,0,0,9.64,0,3
3310-MENS SPORTSWEAR,3310_3453-MENS BETTER TOPS,SECONDARY,"[""bls""]",2,28,0,0,,0,2
3310-MENS SPORTSWEAR,3310_3459-MENS BETTER BOTTOMS,TED BAKER,"[""bls""]",2,28,0,0,,0,2
3200-BEAUTY,3200_3029-SKIN CARE,EPIELLE,"[""bls""]",6,28,0,0,,0,2
3150-LINGERIE,3150_3074-MS BETTER SLEEPWEAR,BCBGMAXAZRIA,"[""bls""]",8,28,0,0,16.6,0,2
3725-TOYS,3725_3383-BOYS TOYS,LEGO,"[""bls""]",9,28,0,0,,0,1
3615-DOMESTICS,3615_3849-BF-HC OUTDOOR PILLOWS-CUSHIONS,SMALL WORLD HOME,"[""bls""]",11,28,0,0,,0,1
3200-BEAUTY,3200_3066-WELLNESS,KENSIE,"[""bls""]",6,28,0,0,9.73,0,3
3200-BEAUTY,3200_3075-MENS GROOMING,RBX,"[""bls""]",4,28,0,0,8.23,0,3
3145-SWIM,3145_3118-BETTER SWIM,SHOW ME YOUR MUMU,"[""bls""]",4,28,0,0,,0,2
3610-HOME DECOR,3610_3818-BF-HC EC CSTL DECOR  ACCENTS,SAGEBROOK HOME,"[""bls""]",13,28,0,0,,0,1
3410-GIRLS APPAREL,3410_3311-BIG GIRL SETS,JOLIE __ia_char_13 JOY,"[""bls""]",4,28,0,0,12.45,0,3
3610-HOME DECOR,3610_3818-BF-HC EC CSTL DECOR  ACCENTS,COASTAL,"[""bls""]",13,28,0,0,,0,0
3610-HOME DECOR,3610_3814-BF-HC EC DECOR ACCENTS,HOME ESSENTIALS,"[""bls""]",9,28,0,0,,0,1
3340-MENS FURN-ACC,3340_3498-MENS ACCCESSORIES,ROBERT GRAHAM,"[""bls""]",7,28,0,0,,0,1
3420-BABY,3420_3380-TG SETS-SEPARATES,RACHEL ZOE,"[""bls""]",6,28,0,0,15.57,0,3
3620-HOUSEWARES,3620_3877-BF-HC HYDRATION-OTG,REEL LEGENDS,"[""bls""]",7,28,0,0,,0,1
3125-PETITES SPORTSWEAR,3125_3183-EC PT KNIT TOPS,KISS __ia_char_13 FLY,"[""bls""]",6,28,0,0,,0,1
3110-MISSES SPORTSWEAR,3110_3106-EC WTW KNITS,EXPRESS,"[""bls""]",6,28,0,0,10.56,0,2
3740-PET,3740_3688-CAT,BROOKLYN PET,"[""bls""]",4,28,0,0,,0,2
3150-LINGERIE,3150_3077-JR SLEEPWEAR,AEROPOSTALE,"[""bls""]",4,28,0,0,13.12,0,0
3150-LINGERIE,3150_3063-PANTIES,RENE ROFE,"[""bls""]",14,28,0,0,12.32,0,0
3615-DOMESTICS,3615_3835-BF-HC TOP OF BED,SOUTHERN TIDE,"[""bls""]",6,28,0,0,,0,3
3200-BEAUTY,3200_3057-SPA,LAURA ASHLEY,"[""bls""]",4,28,0,0,4.7,0,1
3315-YOUNGMENS,3315_3500-YM KNIT TOPS,VOLCOM,"[""bls""]",1,28,0,0,14.28,0,1
3125-PETITES SPORTSWEAR,3125_3185-PT PANTS,CURVE,"[""bls""]",5,28,0,0,19.64,0,2
3125-PETITES SPORTSWEAR,3125_3184-WC PT TOPS,SJS,"[""bls""]",8,28,0,0,11.09,0,2
3125-PETITES SPORTSWEAR,3125_3184-WC PT TOPS,3RD __ia_char_13 MALT,"[""bls""]",7,28,0,0,11.17,0,2
3200-BEAUTY,3200_3066-WELLNESS,FLAMINGO,"[""bls""]",2,28,0,0,,0,2
3140-LADIES SPORTS,3140_3139-PLUS,UNDER ARMOUR,"[""bls""]",3,28,0,0,18.95,0,2
3615-DOMESTICS,3615_3847-BF-HC RUGS-WINDOW,FIESTA,"[""bls""]",7,28,0,0,,0,1
3200-BEAUTY,3200_3070-BEAUTY TOOLS,C. WONDER,"[""bls""]",3,28,0,0,5.65,0,3
3165-HANDBAGS,3165_3277-SMALL LEATHER,URBAN EXPRESSIONS,"[""bls""]",3,27,0,0,,0,3
3420-BABY,3420_3379-BABY ACCESSORIES,BABY GEAR,"[""bls""]",3,27,0,0,6.64,0,3
3110-MISSES SPORTSWEAR,3110_3113-MS SHORTS,SEVEN7,"[""bls""]",3,27,0,0,14.56,0,2
3510-LADIES FOOTWEAR,3510_3587-EC HANGING FOOTWEAR,ROXY,"[""bls""]",4,27,0,0,16.47,0,1
3200-BEAUTY,3200_3037-EC BATH - BODY,MOLTO BELLA,"[""bls""]",6,27,0,0,3.76,0,3
3640-STATIONERY-GIFTS,3640_3665-STATIONERY,TF PUBLISHING,"[""bls""]",16,27,0,0,,0,0
3420-BABY,3420_3366-NEWBORN GIRL,GERSON,"[""bls""]",5,27,0,0,16.56,0,3
3610-HOME DECOR,3610_3824-BF-HC CANDLES-FRAGRANCE,ILLUME HOLDING COMPANY,"[""bls""]",7,27,0,0,,0,2
3165-HANDBAGS,3165_3277-SMALL LEATHER,JUSTINS,"[""bls""]",3,27,0,0,11.98,0,3
3415-BOYS APPAREL,3415_3343-BIG BOY TOPS,O__ia_char_01NEILL,"[""bls""]",3,27,0,0,,0,3
3610-HOME DECOR,3610_3815-BF-HC WC DECOR ACNTS,THREE HANDS CORP.,"[""bls""]",7,27,0,0,,0,0
3165-HANDBAGS,3165_3277-SMALL LEATHER,AMERICAN LEATHER CO,"[""bls""]",9,27,0,0,,0,0
3530-CHILDRENS FOOTWEAR,3530_3655-GIRLS SHOES,SECONDARY,"[""bls""]",5,27,0,0,9.86,0,1
3140-LADIES SPORTS,3140_3122-ACTIVE TOPS,LEGENDS,"[""bls""]",5,27,0,0,8.36,0,4
3200-BEAUTY,3200_3070-BEAUTY TOOLS,DIANE,"[""bls""]",3,27,0,0,4.18,0,2
3115-MISSES BETTER SPORTSWEAR,3115_3289-EC BTR SWEATERS-JACKETS,JASON WU,"[""bls""]",2,27,0,0,,0,0
3640-STATIONERY-GIFTS,3640_3665-STATIONERY,BAN.DO,"[""bls""]",9,27,0,0,,0,0
3110-MISSES SPORTSWEAR,3110_3101-WC WOVEN TOPS,3RD __ia_char_13 MALT,"[""bls""]",6,27,0,0,11.38,0,4
3620-HOUSEWARES,3620_3875-BF-HC DRINKWARE,10 STRAWBERRY STREET,"[""bls""]",5,27,0,0,,0,2
3200-BEAUTY,3200_3070-BEAUTY TOOLS,BELLA CIAO,"[""bls""]",3,27,0,0,,0,3
3340-MENS FURN-ACC,3340_3493-MENS BELTS,JOHN DEERE,"[""bls""]",4,27,0,0,12.57,0,4
3510-LADIES FOOTWEAR,3510_3547-EC CASUAL SANDALS,BZEES,"[""bls""]",4,27,0,0,,0,3
3115-MISSES BETTER SPORTSWEAR,3115_3268-EC BTR WOVEN TOPS,SOUTHERN TIDE,"[""bls""]",8,27,0,0,,0,0
3120-PLUS SPORTSWEAR,3120_3169-BETTER MP,NICOLE MILLER,"[""bls""]",4,27,0,0,,0,4
3415-BOYS APPAREL,3415_3326-LITTLE BOY TOPS,SOUTHERN TIDE,"[""bls""]",3,27,0,0,,0,3
3420-BABY,3420_3373-INFANT BOY,QUIKSILVER,"[""bls""]",4,27,0,0,,0,3
3410-GIRLS APPAREL,3410_3304-LITTLE GIRL DRESSES,DRAPER JAMES,"[""bls""]",3,27,0,0,16.43,0,2
3415-BOYS APPAREL,3415_3395-BIG BOY SWIM-OUTWEAR,AVALANCHE,"[""bls""]",4,27,0,0,10.82,0,2
3110-MISSES SPORTSWEAR,3110_3114-MS SKIRTS,STELLA PARKER,"[""bls""]",2,27,0,0,,0,2
3640-STATIONERY-GIFTS,3640_3665-STATIONERY,AZZURE,"[""bls""]",6,27,0,0,,0,2
3530-CHILDRENS FOOTWEAR,3530_3655-GIRLS SHOES,LAUNDRY GIRL,"[""bls""]",3,27,0,0,13.97,0,3
3160-ACCESSORIES,3160_3002-FASHION JEWELRY,JUNIPER __ia_char_20 LIME,"[""bls""]",16,27,0,0,,0,0
3125-PETITES SPORTSWEAR,3125_3186-PT CAPRIS,NYC ALLIANCE,"[""bls""]",5,27,0,0,,0,3
3200-BEAUTY,3200_3023-LADIES FRAGRNCE,CARIBBEAN JOE,"[""bls""]",6,27,0,0,,0,3
3630-SEASONAL,3630_3776-GARDEN DECOR,COASTAL HOME,"[""bls""]",3,27,0,0,,0,2
3125-PETITES SPORTSWEAR,3125_3195-PT SHORTS,HOLLYWOOD JEANS,"[""bls""]",1,26,0,0,,0,1
3610-HOME DECOR,3610_3820-EC CSTL DECOR  ACCENTS,JD YEATTS,"[""bls""]",5,26,0,0,20.89,0,2
3130-JUNIORS,3130_3233-JR SWEATERS,PINK ROSE,"[""bls""]",6,26,0,0,,0,1
3740-PET,3740_3686-COLLARS-LEASH-APPAREL,TAHARI,"[""bls""]",4,26,0,0,,0,3
3110-MISSES SPORTSWEAR,3110_3113-MS SHORTS,KAKTUS COUTURE,"[""bls""]",1,26,0,0,,0,1
3200-BEAUTY,3200_3075-MENS GROOMING,AZONE,"[""bls""]",3,26,0,0,7.99,0,3
3625-STORAGE-HOME MAINTENANCE,3625_3470-BF-HC CLOSET STORAGE,BADGLEY MISCHKA,"[""bls""]",5,26,0,0,,0,3
3200-BEAUTY,3200_3079-MENS ELECTRIC,TYCHE CHIC,"[""bls""]",4,26,0,0,17.14,0,2
3415-BOYS APPAREL,3415_3327-LITTLE BOY BOTTOMS,WRANGLER,"[""bls""]",2,26,0,0,,0,2
3740-PET,3740_3688-CAT,KENSIE,"[""bls""]",4,26,0,0,,0,4
3125-PETITES SPORTSWEAR,3125_3195-PT SHORTS,KAKTUS COUTURE,"[""bls""]",1,26,0,0,,0,1
3310-MENS SPORTSWEAR,3310_3468-MENS DENIM,WEATHERPROOF,"[""bls""]",4,26,0,0,18.75,0,2
3430-CHILDRENS ACCESS,3430_3341-BOYS UNDERWEAR,HURLEY,"[""bls""]",3,26,0,0,9.59,0,2
3110-MISSES SPORTSWEAR,3110_3111-MS PANTS,ROMANTIC GYPSY,"[""bls""]",4,26,0,0,19.22,0,2
3115-MISSES BETTER SPORTSWEAR,3115_3268-EC BTR WOVEN TOPS,WORKSHOP,"[""bls""]",3,26,0,0,16.99,0,0
3740-PET,3740_3688-CAT,MEOW __ia_char_13 ROLL,"[""bls""]",5,26,0,0,,0,2
3725-TOYS,3725_3385-SUMMER TOYS,AQUA STORM,"[""bls""]",5,26,0,0,6.03,0,2
3620-HOUSEWARES,3620_3865-BF-HC GADGETS,RACHEL ZOE,"[""bls""]",3,26,0,0,12.99,0,3
3115-MISSES BETTER SPORTSWEAR,3115_3292-EC BETTER BOTTOMS,LAUNDRY BY SHELLI SEGAL,"[""bls""]",3,26,0,0,21.11,0,0
3140-LADIES SPORTS,3140_3140-GOLF-COURT,GOLFTINI,"[""bls""]",7,26,0,0,,0,1
3610-HOME DECOR,3610_3817-WC DECOR ACNTS,SAGEBROOK HOME,"[""bls""]",5,26,0,0,9.04,0,4
3540-ATHLETIC FOOTWEAR,3540_3536-BFL LADIES ATHLETIC,CALLAWAY,"[""bls""]",1,26,0,0,,0,1
3415-BOYS APPAREL,3415_3365-BIG BOY OUTDOOR,MOSSY OAK,"[""bls""]",5,26,0,0,9.24,0,1
3625-STORAGE-HOME MAINTENANCE,3625_3469-BF-HC BASKETS,DESIGNSTYLES,"[""bls""]",5,26,0,0,,0,3
3120-PLUS SPORTSWEAR,3120_3169-BETTER MP,TRUTH,"[""bls""]",2,26,0,0,21.99,0,1
3200-BEAUTY,3200_3029-SKIN CARE,__ia_char_09PURIFECT,"[""bls""]",8,26,0,0,,0,1
3620-HOUSEWARES,3620_3873-BF-HC DINNER-SERVE-FLATWARE,BOSTON WAREHOUSE,"[""bls""]",6,26,0,0,,0,1
3200-BEAUTY,3200_3075-MENS GROOMING,REAL TREE,"[""bls""]",3,26,0,0,13.03,0,3
3200-BEAUTY,3200_3071-LADIES ELECTRIC,BELLEZZA,"[""bls""]",8,26,0,0,21.02,0,2
3340-MENS FURN-ACC,3340_3489-MENS UNDERWEAR,UNDER ARMOUR,"[""bls""]",5,26,0,0,,0,2
3200-BEAUTY,3200_3029-SKIN CARE,FIRST AID BEAUTY,"[""bls""]",5,26,0,0,,0,3
3325-MENS OUTDOOR,3325_3774-MENS WORKWEAR,HALLSTATT,"[""bls""]",2,26,0,0,,0,2
3125-PETITES SPORTSWEAR,3125_3196-PT SWEATERS-JACKETS,NY COLLECTION,"[""bls""]",7,26,0,0,,0,2
3115-MISSES BETTER SPORTSWEAR,3115_3289-EC BTR SWEATERS-JACKETS,JOIE,"[""bls""]",2,26,0,0,,0,0
3200-BEAUTY,3200_3066-WELLNESS,JOBAR,"[""bls""]",1,26,0,0,4.74,0,1
3615-DOMESTICS,3615_3837-BF-HC SHEETS,TOMMY BAHAMA,"[""bls""]",7,26,0,0,,0,3
3420-BABY,3420_3366-NEWBORN GIRL,NANETTE LEPORE,"[""bls""]",3,26,0,0,8.59,0,3
3420-BABY,3420_3377-TOYS AND GIFTS,PRECIOUS MOMENTS,"[""bls""]",5,26,0,0,,0,4
3325-MENS OUTDOOR,3325_3764-MENS OUTDOOR TEES,COLUMBIA,"[""bls""]",7,26,0,0,,0,2
3740-PET,3740_3679-WASTE-GROOM,POSH PAWS,"[""bls""]",3,26,0,0,,0,3
3200-BEAUTY,3200_3029-SKIN CARE,SKIN 2.0,"[""bls""]",3,26,0,0,6.63,0,3
3625-STORAGE-HOME MAINTENANCE,3625_3472-BF-HC LAUNDRY,BOMBAY,"[""bls""]",4,26,0,0,,0,1
3625-STORAGE-HOME MAINTENANCE,3625_3473-BF-HC CLEANING-SOLUTIONS,JOIE,"[""bls""]",4,26,0,0,,0,4
3125-PETITES SPORTSWEAR,3125_3183-EC PT KNIT TOPS,CHENAULT,"[""bls""]",7,26,0,0,,0,1
3410-GIRLS APPAREL,3410_3316-BIG GIRL TOPS,LILY BLEU,"[""bls""]",2,26,0,0,6.22,0,2
3340-MENS FURN-ACC,3340_3497-MENS SMALL LEATHER,FOSSIL,"[""bls""]",7,26,0,0,21.75,0,1
3615-DOMESTICS,3615_3843-BF-HC DECOR PILLOWS,LUCKY BRAND,"[""bls""]",4,26,0,0,,0,4
3630-SEASONAL,3630_3804-SEASONAL DECOR,MAISON ROUGE,"[""bls""]",6,26,0,0,8.4,0,2
3430-CHILDRENS ACCESS,3430_3329-BOYS SOCKS,CAPELLI,"[""bls""]",5,26,0,0,5.59,0,1
3120-PLUS SPORTSWEAR,3120_3152-EC MP KNIT TOPS,KATE PARK,"[""bls""]",3,25,0,0,13.17,0,2
3160-ACCESSORIES,3160_3026-HATS,ADIDAS,"[""bls""]",9,25,0,0,,0,0
3115-MISSES BETTER SPORTSWEAR,3115_3268-EC BTR WOVEN TOPS,NVLT,"[""bls""]",3,25,0,0,,0,0
3145-SWIM,3145_3123-COVER UPS,BEACH HOUSE,"[""bls""]",9,25,0,0,,0,0
3165-HANDBAGS,3165_3277-SMALL LEATHER,AIMEE KESTENBERG,"[""bls""]",10,25,0,0,,0,0
3130-JUNIORS,3130_3226-EC JR KNIT TOPS,REBELLION,"[""bls""]",8,25,0,0,,0,3
3340-MENS FURN-ACC,3340_3490-MENS SOCKS,GOLD TOE,"[""bls""]",5,25,0,0,,0,1
3130-JUNIORS,3130_3229-EC JR SCREENS,AMERICA 250,"[""bls""]",4,25,0,0,9.09,0,4
3430-CHILDRENS ACCESS,3430_3341-BOYS UNDERWEAR,MARIO BROTHERS,"[""bls""]",6,25,0,0,8.85,0,1
3120-PLUS SPORTSWEAR,3120_3152-EC MP KNIT TOPS,CASEY KEY,"[""bls""]",3,25,0,0,12.75,0,2
3410-GIRLS APPAREL,3410_3304-LITTLE GIRL DRESSES,STITCH,"[""bls""]",1,25,0,0,,0,1
3620-HOUSEWARES,3620_3867-BF-HC COOKWARE,CUISINART,"[""bls""]",7,25,0,0,,0,1
3615-DOMESTICS,3615_3850-OUTDOOR PILLOWS-CUSHIONS,LR RESOURCES,"[""bls""]",7,25,0,0,24.9,0,1
3615-DOMESTICS,3615_3853-BF-HC TOWELS,MADISON,"[""bls""]",8,25,0,0,,0,1
3420-BABY,3420_3390-TG DRESSES,LITTLE LASS,"[""bls""]",5,25,0,0,13.21,0,1
3615-DOMESTICS,3615_3853-BF-HC TOWELS,SECONDARY,"[""bls""]",6,25,0,0,,0,1
3140-LADIES SPORTS,3140_3181-OUTDOOR OUTERWEAR,EDDIE BAUER,"[""bls""]",4,25,0,0,16.39,0,2
3200-BEAUTY,3200_3071-LADIES ELECTRIC,LANGE,"[""bls""]",3,25,0,0,29.04,0,2
3620-HOUSEWARES,3620_3873-BF-HC DINNER-SERVE-FLATWARE,BOSTON INTERNATIONAL,"[""bls""]",9,25,0,0,,0,0
3620-HOUSEWARES,3620_3862-KITCHEN STORAGE-ORG,BOMBAY,"[""bls""]",5,25,0,0,5.88,0,3
3410-GIRLS APPAREL,3410_3322-BIG GIRL DRESSES,TAHARI,"[""bls""]",5,25,0,0,16.48,0,2
3510-LADIES FOOTWEAR,3510_3547-EC CASUAL SANDALS,BANDOLINO,"[""bls""]",3,25,0,0,,0,3
3615-DOMESTICS,3615_3837-BF-HC SHEETS,LAURA ASHLEY,"[""bls""]",5,25,0,0,,0,2
3165-HANDBAGS,3165_3272-HANDBAGS,ANNELIESE,"[""bls""]",5,25,0,0,21.0,0,2
3110-MISSES SPORTSWEAR,3110_3103-WC CAS SS-SL KNITS,SHOL,"[""bls""]",8,25,0,0,10.68,0,2
3630-SEASONAL,3630_3777-GARDEN ACCENTS,REGAL ARTS __ia_char_13 GIFTS,"[""bls""]",6,25,0,0,27.14,0,2
3410-GIRLS APPAREL,3410_3321-BIG GIRL ACTIVE-OUTDOOR,UNDER ARMOUR,"[""bls""]",4,25,0,0,,0,3
3630-SEASONAL,3630_3776-GARDEN DECOR,BLUE SKY,"[""bls""]",5,25,0,0,,0,4
3625-STORAGE-HOME MAINTENANCE,3625_3947-CLEANING-SOLUTIONS,AS SEEN ON TV,"[""bls""]",5,25,0,0,12.54,0,4
3110-MISSES SPORTSWEAR,3110_3105-WC CAS 3Q-LS KNITS,ART __ia_char_13 SOL,"[""bls""]",6,25,0,0,,0,3
3420-BABY,3420_3380-TG SETS-SEPARATES,90 DEGREE,"[""bls""]",5,25,0,0,8.58,0,1
3540-ATHLETIC FOOTWEAR,3540_3594-MENS MOD ATHLETIC,REEBOK,"[""bls""]",3,25,0,0,34.3,0,2
3720-HARDLINES,3720_3650-ELECTRONICS,MVMT,"[""bls""]",6,25,0,0,5.72,0,1
3325-MENS OUTDOOR,3325_3764-MENS OUTDOOR TEES,HABIT,"[""bls""]",1,25,0,0,,0,1
3720-HARDLINES,3720_3650-ELECTRONICS,SHARPER IMAGE,"[""bls""]",6,25,0,0,14.93,0,3
3150-LINGERIE,3150_3068-SHAPEWEAR,FRENCH AFFAIR,"[""bls""]",4,25,0,0,9.28,0,0
3110-MISSES SPORTSWEAR,3110_3113-MS SHORTS,KATE PARK,"[""bls""]",9,25,0,0,13.21,0,2
3115-MISSES BETTER SPORTSWEAR,3115_3289-EC BTR SWEATERS-JACKETS,KENSIE,"[""bls""]",4,25,0,0,28.21,0,0
3200-BEAUTY,3200_3037-EC BATH - BODY,FRANK BODY,"[""bls""]",3,25,0,0,,0,3
3410-GIRLS APPAREL,3410_3318-BIG GIRL BOTTOMS,PINK VELVET,"[""bls""]",5,25,0,0,9.41,0,2
3200-BEAUTY,3200_3057-SPA,LOVE BEAUTY,"[""bls""]",4,25,0,0,4.61,0,2
3530-CHILDRENS FOOTWEAR,3530_3659-BOYS SHOES,BIRKENSTOCK,"[""bls""]",2,25,0,0,,0,2
3410-GIRLS APPAREL,3410_3304-LITTLE GIRL DRESSES,TOMMY HILFIGER,"[""bls""]",3,25,0,0,,0,3
3615-DOMESTICS,3615_3857-BF-HC BATH ACCESS,MAYTEX,"[""bls""]",2,25,0,0,,0,2
3625-STORAGE-HOME MAINTENANCE,3625_3470-BF-HC CLOSET STORAGE,RACHEL ROY,"[""bls""]",6,25,0,0,,0,1
3130-JUNIORS,3130_3230-WC JR SCREENS,MTV,"[""bls""]",2,24,0,0,,0,2
3140-LADIES SPORTS,3140_3140-GOLF-COURT,TAILORBYRD,"[""bls""]",4,24,0,0,19.17,0,4
3115-MISSES BETTER SPORTSWEAR,3115_3285-EC BTR SS-SL KNITS,FLAG __ia_char_13 ANTHEM,"[""bls""]",6,24,0,0,,0,0
3200-BEAUTY,3200_3029-SKIN CARE,ARIRANG BLISS,"[""bls""]",6,24,0,0,5.68,0,2
3120-PLUS SPORTSWEAR,3120_3169-BETTER MP,BEACH LUNCH LOUNGE,"[""bls""]",2,24,0,0,,0,2
3610-HOME DECOR,3610_3816-EC DECOR ACCENTS,DECO MARCHE,"[""bls""]",2,24,0,0,7.99,0,2
3330-MENS ACTIVE-SWIM,3330_3759-MENS ACTIVE SHORTS,RB3 ACTIVE,"[""bls""]",1,24,0,0,,0,1
3130-JUNIORS,3130_3236-EC JR BOTTOMS,INDERO,"[""bls""]",2,24,0,0,,0,2
3120-PLUS SPORTSWEAR,3120_3154-WC MP KNIT TOPS,STATUS BY CHENAULT,"[""bls""]",3,24,0,0,,0,3
3415-BOYS APPAREL,3415_3338-LITTLE BOY SWIM-OUTWEAR,HOT WHEELS,"[""bls""]",1,24,0,0,,0,1
3145-SWIM,3145_3120-PLUS SWIM,BETSEY JOHNSON,"[""bls""]",4,24,0,0,16.11,0,4
3115-MISSES BETTER SPORTSWEAR,3115_3292-EC BETTER BOTTOMS,CECE,"[""bls""]",2,24,0,0,,0,0
3140-LADIES SPORTS,3140_3133-ATHLEISURE TOPS,EXPRESS,"[""bls""]",2,24,0,0,24.04,0,2
3615-DOMESTICS,3615_3851-BF-HC OUTDOOR RUGS,DRAPER JAMES,"[""bls""]",4,24,0,0,,0,4
3410-GIRLS APPAREL,3410_3322-BIG GIRL DRESSES,JAPNA,"[""bls""]",2,24,0,0,16.31,0,2
3415-BOYS APPAREL,3415_3315-LITTLE BOY SETS,MICK MACK,"[""bls""]",1,24,0,0,,0,1
3520-MENS FOOTWEAR,3520_3592-MENS SANDALS,SALT LIFE,"[""bls""]",2,24,0,0,,0,2
3720-HARDLINES,3720_3792-TEAM,ALABAMA CRIMSON TIDE,"[""bls""]",1,24,0,0,,0,1
3200-BEAUTY,3200_3030-HAIR CARE,BRIXY,"[""bls""]",4,24,0,0,7.42,0,4
3200-BEAUTY,3200_3066-WELLNESS,VASTLIV,"[""bls""]",2,24,0,0,5.66,0,2
3340-MENS FURN-ACC,3340_3498-MENS ACCCESSORIES,VAN HEUSEN,"[""bls""]",5,24,0,0,9.68,0,2
3160-ACCESSORIES,3160_3026-HATS,TAHARI,"[""bls""]",3,24,0,0,11.38,0,3
